size,m,LV_app,LV_app_CI_lower,LV_app_CI_upper,continuation_app,continuation_app_CI_lower,continuation_app_CI_upper,greedy_app,greedy_app_CI_lower,greedy_app_CI_upper,luby_app,luby_app_CI_lower,luby_app_CI_upper,blelloch_app,blelloch_app_CI_lower,blelloch_app_CI_upper,rpp_app,rpp_app_CI_lower,rpp_app_CI_upper
10,5,0.9708666666666667,0.969535191332568,0.9721981420007653,0.9990666666666668,0.9988175473938627,0.9993157859394708,0.9782666666666668,0.9771027541820755,0.9794305791512582,0.7978166666666666,0.79461076205202,0.8010225712813133,0.7340833333333333,0.7306416314116121,0.7375250352550545,0.7955666666666666,0.7923261844785303,0.798807148854803
16,5,0.9681933333333335,0.9671315720122372,0.9692550946544297,0.9947566666666666,0.9943021846395139,0.9952111486938193,0.9718761904761904,0.970867621019237,0.9728847599331439,0.7856657142857142,0.7831030737414869,0.7882283548299415,0.705874761904762,0.7032194357014819,0.708530088108042,0.7754580952380952,0.7728898930167332,0.7780262974594572
36,5,0.961874766067266,0.9611545481598699,0.962594983974662,0.9869174525474526,0.9864890619898944,0.9873458431050107,0.9720901923076922,0.9714561076519331,0.9727242769634513,0.8049173613151555,0.8032722533753245,0.8065624692549864,0.6860483144306674,0.6842488627684826,0.6878477660928521,0.7861151436308789,0.7844081707581491,0.7878221165036087
46,5,0.962871388274608,0.9622682462513901,0.963474530297826,0.9873578258145365,0.9869905105135702,0.9877251411155027,0.9732538829917932,0.9727078282079052,0.9737999377756811,0.8053644233131849,0.8038865321635106,0.8068423144628593,0.6817631731289008,0.6801300444586325,0.6833963017991691,0.7871310929283994,0.7856364702712909,0.788625715585508
66,5,0.9607662530751497,0.9602623653303511,0.9612701408199483,0.9860950776758917,0.9857821418942968,0.9864080134574865,0.9727184504401701,0.972262545972618,0.9731743549077223,0.8115035773590921,0.810305696055802,0.8127014586623821,0.6730638370663957,0.6717197548316237,0.6744079193011677,0.7935164949963798,0.7922593060460352,0.7947736839467243
90,5,0.9600503334563427,0.9596212958284928,0.9604793710841927,0.9846774117707966,0.9844038712950213,0.9849509522465719,0.9737377723695454,0.9733659167602143,0.9741096279788765,0.8156894119406766,0.81466460357717,0.8167142203041832,0.6685757720132404,0.6674278649541106,0.6697236790723702,0.7961821144008221,0.7951273029408595,0.7972369258607847
130,5,0.9604071837799908,0.9600562789772318,0.9607580885827498,0.98398021754556,0.983754803226312,0.9842056318648079,0.975197338155253,0.9748936141141342,0.9755010621963718,0.8189811620042418,0.8181408435292992,0.8198214804791844,0.6621792510004463,0.661221140396119,0.6631373616047735,0.7980424358271574,0.7971492976917773,0.7989355739625374
160,5,0.9585718822714342,0.9582545846117234,0.958889179931145,0.9831599481342223,0.9829532127985101,0.9833666834699344,0.9750846950805498,0.9748136266516448,0.9753557635094549,0.817573630681337,0.8168308035460802,0.8183164578165939,0.6600014461914753,0.6591191775529448,0.6608837148300057,0.7998103817743076,0.7990074606219448,0.8006133029266704
200,5,0.9584124588612223,0.9581343333607836,0.958690584361661,0.9829232124449243,0.9827440239162676,0.983102400973581,0.9753061058030589,0.9750651966349719,0.9755470149711458,0.8191257424958203,0.8184483362651,0.8198031487265405,0.6569539201043136,0.6561783454189177,0.6577294947897095,0.7997674336746071,0.7990497470010969,0.8004851203481174
