size,p_connection,LV_app,LV_app_CI_lower,LV_app_CI_upper,continuation_app,continuation_app_CI_lower,continuation_app_CI_upper,greedy_app,greedy_app_CI_lower,greedy_app_CI_upper,luby_app,luby_app_CI_lower,luby_app_CI_upper,blelloch_app,blelloch_app_CI_lower,blelloch_app_CI_upper,rpp_app,rpp_app_CI_lower,rpp_app_CI_upper
10,0.5,0.9683633333333335,0.9671711422247089,0.969555524441958,0.9979366666666665,0.9976145515139115,0.9982587818194214,0.9857133333333336,0.9848946616122514,0.9865320050544157,0.8475,0.8451084118375465,0.8498915881624536,0.8347066666666666,0.8322274761936442,0.837185857139689,0.8351033333333333,0.8326334291168299,0.8375732375498367
16,0.5,0.9517195238095238,0.950451100378303,0.9529879472407446,0.99146,0.9908843149333251,0.9920356850666749,0.9723180952380952,0.9713364320576141,0.9732997584185763,0.8116295238095237,0.8094366157089153,0.813822431910132,0.8016180952380951,0.7993959576008801,0.8038402328753101,0.80223,0.7999787280956121,0.8044812719043879
36,0.5,0.9045051587301587,0.9031412816854125,0.9058690357749049,0.9716630952380955,0.9708141044444619,0.972512086031729,0.940015873015873,0.9388749282829413,0.9411568177488047,0.7493655555555555,0.7474943643366673,0.7512367467744437,0.7423883333333332,0.7405277191338411,0.7442489475328253,0.7465887301587302,0.7447295391140724,0.748447921203388
46,0.5,0.8894265873015873,0.8881103492123168,0.8907428253908578,0.966045634920635,0.9651820935965547,0.9669091762447153,0.9298861111111111,0.9287557914266916,0.9310164307955305,0.7286821428571427,0.726998143340994,0.7303661423732914,0.7280134126984127,0.7263335503141068,0.7296932750827185,0.7313276190476191,0.7296122776101878,0.7330429604850505
66,0.5,0.8684019047619047,0.8671500215667142,0.8696537879570952,0.9527069841269842,0.9517860792450663,0.953627889008902,0.913307142857143,0.9122235392065869,0.914390746507699,0.7135466666666667,0.7120252616796576,0.7150680716536757,0.7084315873015872,0.7069085773010956,0.7099545973020788,0.7155269841269841,0.7139982813388793,0.7170556869150889
90,0.5,0.8466321212121213,0.845418081358753,0.8478461610654896,0.9380864141414142,0.9371470576424584,0.9390257706403701,0.8976894949494948,0.8966379504857945,0.898741039413195,0.6980862121212121,0.6966660526856444,0.6995063715567799,0.6966088383838384,0.6951718407947426,0.6980458359729341,0.6982152525252524,0.6968380415885206,0.6995924634619842
130,0.5,0.8223137373737373,0.8211542561881697,0.8234732185593048,0.9204080808080809,0.9194686690001805,0.9213474926159813,0.8815419191919193,0.8805481028383578,0.8825357355454807,0.6790862626262626,0.6778125480658824,0.6803599771866428,0.6796848484848484,0.6784339358785595,0.6809357610911374,0.67981,0.6785429391167029,0.6810770608832971
160,0.5,0.8210290909090909,0.819879705223956,0.8221784765942258,0.9231254545454545,0.9221735797778766,0.9240773293130323,0.8852054545454546,0.8842009171684199,0.8862099919224894,0.6827845454545455,0.6815228319164046,0.6840462589926863,0.6844033333333333,0.6831511244651118,0.6856555422015547,0.6832248484848485,0.6819709537358686,0.6844787432338285
200,0.5,0.7976630303030304,0.7966177213606809,0.79870833924538,0.9035112121212121,0.9026017467049409,0.9044206775374833,0.8661157575757575,0.8652232422264755,0.8670082729250396,0.6676821212121212,0.6665424789151809,0.6688217635090615,0.6707072727272727,0.6695663236703677,0.6718482217841777,0.6691603030303032,0.66803014967459,0.6702904563860164
