size,p_connection,LV_app,LV_app_CI_lower,LV_app_CI_upper,continuation_app,continuation_app_CI_lower,continuation_app_CI_upper,greedy_app,greedy_app_CI_lower,greedy_app_CI_upper,luby_app,luby_app_CI_lower,luby_app_CI_upper,blelloch_app,blelloch_app_CI_lower,blelloch_app_CI_upper,rpp_app,rpp_app_CI_lower,rpp_app_CI_upper
10,0.23025850929940458,0.9815314285714286,0.9806979326678573,0.9823649244749999,0.9978766666666666,0.9975862768123747,0.9981670565209586,0.9956266666666667,0.9952096286751605,0.9960437046581728,0.8947599999999999,0.8928877418465385,0.8966322581534613,0.8766633333333333,0.8746574979456199,0.8786691687210468,0.8804561904761904,0.8784745815956398,0.8824377993567409
16,0.17328679513998632,0.9755794444444443,0.9748345080050539,0.9763243808838348,0.9944355555555556,0.9940637434568775,0.9948073676542337,0.9921349206349207,0.99169222487763,0.9925776163922114,0.883040937950938,0.8814876875827602,0.8845941883191157,0.8635966233766234,0.8619389685958053,0.8652542781574414,0.8693513275613277,0.8677321962861465,0.8709704588365089
36,0.09954219273489194,0.9632892118021298,0.962686133306652,0.9638922902976076,0.9883707027372352,0.988016869303836,0.9887245361706343,0.9858959883778072,0.9854936458087361,0.9862983309468784,0.867199989869092,0.8661001470094979,0.868299832728686,0.846340844976317,0.8451629082974882,0.8475187816551458,0.8514404154239291,0.8503164600091094,0.8525643708387488
46,0.08323133470628467,0.9600009612596913,0.9594416753932044,0.9605602471261782,0.9855998418245879,0.9852559821200076,0.9859437015291682,0.9829560553524787,0.982571570073719,0.9833405406312383,0.8603590123215202,0.8593857502097517,0.8613322744332887,0.8405970882890309,0.8395341369021966,0.8416600396758652,0.8443483341819634,0.8433283212494163,0.8453683471145106
66,0.06347961730343069,0.9550612879427838,0.9545807798147066,0.955541796070861,0.983059685684734,0.9827511397927712,0.9833682315766968,0.97875044812522,0.9783926806202351,0.979108215630205,0.8520493727328565,0.8512011623579312,0.8528975831077819,0.8343334388729672,0.8334477511700844,0.83521912657585,0.8373168291803835,0.836440349704487,0.8381933086562801
90,0.04999788522589183,0.950598426856721,0.9501619987657163,0.9510348549477258,0.9807961949434957,0.9805137310585966,0.9810786588283947,0.9752217005854742,0.9748973421942622,0.9755460589766862,0.8462398243069934,0.8455037664130339,0.8469758822009529,0.8279264667226136,0.8271655956479456,0.8286873377972817,0.832866262274397,0.8321188633855424,0.8336136611632515
130,0.03744257269581217,0.9453976993966585,0.945023691461407,0.9457717073319101,0.9776839607709508,0.977431430201383,0.9779364913405185,0.9717656409929896,0.9714793625547884,0.9720519194311907,0.8382237760219221,0.8375966533086606,0.8388508987351836,0.819829724413242,0.8191823745610048,0.8204770742654791,0.8252947776512365,0.8246659714532414,0.8259235838492316
160,0.031719836345211416,0.9421322448797306,0.9417933606121601,0.942471129147301,0.9758511544211222,0.975616779497162,0.9760855293450825,0.9699448082902751,0.9696852717840225,0.9702043447965276,0.8331477050941659,0.8325810113830069,0.8337143988053249,0.8164498142831715,0.815858197630083,0.81704143093626,0.8212767536012263,0.820686200794218,0.8218673064082347
200,0.02649158683274018,0.9389618662293993,0.9386471766307769,0.9392765558280216,0.9743909728353565,0.9741811547780309,0.974600790892682,0.9682300643949849,0.9679901301339298,0.9684699986560401,0.8304393027131657,0.8299298231271084,0.830948782299223,0.8118479423709659,0.8113124003863597,0.8123834843555722,0.8172553915883446,0.816735320053221,0.8177754631234682
